Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Indonesia,2011,0.20602867,15.693082,47.616814,79.32066,90.14164,97.97446,99.31608,99.65866,509096,38777558,117661000,196001118,222739724,242094582,245409729,246256252,3.1458597,9.649504,19.02284,7773410,23843893,47005381,5.3871346,3.7977738,1.92,9.95,0.26796067,0.4045815,0.34956092,2.9704232,3.938684,4.6841745,5.517075,6.500899,7.6967916,9.272912,11.474631,15.302963,32.641445,2.32,2.74,3.22,3.8,4.54,5.5,7,13.6529045,16.367842,19.363256,0.42950124,1.5794154,3.6834414,0.20740257,0.3108068,0.44122362,1612225.2,7410844.5,20739884,7.6675816,59.587955,76.086815,18.203602,83.19996,31.92422,87.14651,49.25247,0.01579741,53.713562,74.54564,2.8567061,82.630936,15.201296,86.849045,39.067383,0.07667582,5.9587955,15.217362,0.39137745,24.959988,1.1652341,34.858604,3.373794,39035.35,1327260400,3684041000,15176662,6125424000,137102610,8584149000,661267400,1.600207,2.1218219,2.5234277,2.9721227,3.5021217,4.146365,4.9954424,6.181538,8.243913,17.584387,23.611256,43.7473,1.9077011,6.9393063,5.1822915,2.618421,1.9791666
Indonesia,2012,0.08495073,13.735316,46.05974,78.50428,89.50118,97.69365,99.16168,99.58402,212566,34368880,115251922,196435531,223952275,244451689,248125039,249181817,2.8088524,9.228166,18.379198,7028386,23090964,45988925,5.543567,3.8935716,1.98,10.3,0.2671668,0.40459642,0.3452002,3.0265813,3.9712458,4.7112737,5.5168104,6.4834013,7.6445937,9.147421,11.370157,15.226928,32.90159,2.4,2.82,3.32,3.9,4.6,5.6,7.1,12.353199,15.20139,18.746899,0.34698308,1.4028095,3.4455295,0.19239224,0.2959385,0.43795434,1352207,6833505,20141050,10.786972,59.005306,75.62613,17.020378,82.8246,30.657875,86.81296,48.46878,0.009163611,52.810448,73.88193,2.3378026,82.130264,14.120938,86.451836,38.050068,0.107869714,5.900531,15.125225,0.36593813,24.84738,1.1190125,34.725185,3.3201113,22929.434,1321437300,3697386800,12576884,6165256700,128968344,8652884000,652187840,1.6778057,2.2014868,2.6117263,3.058281,3.5941172,4.237832,5.070934,6.303123,8.44115,18.239216,23.709312,43.3891,1.9100057,6.877637,5.20202,2.6410255,1.969697
Indonesia,2013,0.071206115,11.178797,43.57167,76.15413,87.4525,97.33158,99.00656,99.55773,180348,28313200,110356544,192880074,221496125,246517462,250759782,252155764,2.374524,8.565919,17.615906,6014098,21695410,44616846,5.8711524,4.0549245,2.1,11.3,0.27011585,0.4079118,0.35789526,3.0232866,3.9425259,4.657981,5.4310975,6.3702164,7.5460815,9.07104,11.391407,15.646031,32.920334,2.52,2.96,3.44,4.06,4.82,5.9,7.65,13.47848,14.936904,18.245321,0.32004976,1.2794831,3.2140787,0.21861687,0.30284008,0.4439004,1314783.2,6570240,19805436,11.429584,58.057354,74.33734,15.730037,81.84364,29.070143,85.98956,47.43675,0.008138565,50.772606,72.35371,1.7584288,81.03058,12.666347,85.60926,36.125042,0.11429584,5.805735,14.867468,0.3381958,24.553093,1.0610602,34.39583,3.249417,20613.025,1285947900,3665090300,9575406,6156928000,117094936,8673106000,626747840,1.7750176,2.314717,2.7347715,3.18868,3.7400513,4.4304194,5.325746,6.688069,9.186024,19.32803,23.425108,43.65456,1.9302577,6.9721036,5.380953,2.7832513,1.9333334
Indonesia,2014,0.01877947,9.261918,40.462948,74.93322,87.29021,97.158775,98.954704,99.46495,48119,23731791,103678112,192001208,223663495,248949689,253551410,254858811,2.9167895,9.068732,18.580713,7473683,23236790,47609315,6.0430493,4.2764544,2.18,11.3,0.2625838,0.40175667,0.34629363,3.0430956,3.9972901,4.697369,5.5292478,6.519027,7.71629,9.228124,11.408781,15.349528,32.511246,2.62,3.06,3.62,4.28,5.05,6.15,7.8,12.487395,15.62562,18.624931,0.36423105,1.4170456,3.460645,0.2136071,0.33411127,0.47789207,1596431.8,7763673,22752114,5.8379364,56.564236,73.74426,15.68998,81.373146,28.207863,85.664505,45.817463,0.0010963428,49.37504,71.64902,1.4531931,80.52256,11.413733,85.206154,34.3325,0.058379363,5.6564236,14.748853,0.33733457,24.411945,1.029587,34.2658,3.1384962,2809.1567,1265135500,3671722200,8005553.5,6189683000,106745630,8732941000,602595000,1.8389577,2.4155822,2.8386433,3.3413515,3.9394803,4.662992,5.5766006,6.894383,9.275796,19.646706,23.78603,43.702724,1.8828541,6.7980328,5.183486,2.6401868,1.9633027
Indonesia,2015,0.05634219,8.276287,35.845173,72.94904,86.79284,96.83066,98.588196,99.26042,145978,21443196,92871963,189005120,224873275,250880449,255434090,257175792,3.944974,10.132497,19.219852,10221111,26252486,49797092,6.364768,4.5392847,2.26,11.5,0.2675896,0.4039737,0.3341109,2.9187462,3.960202,4.7199016,5.6400895,6.6052794,7.7272534,9.204805,11.303368,14.926704,32.993652,2.76,3.28,3.88,4.54,5.35,6.45,8.05,14.55833,17.927528,20.335907,0.5743223,1.8165061,3.9085314,0.2643376,0.40689075,0.55386287,2701824,10681894,27580758,9.19875,54.813805,72.826416,16.972235,80.77573,28.104174,85.10092,44.13657,0.005182774,47.57446,70.518295,1.404671,79.63533,10.07399,84.471535,32.19721,0.0919875,5.4813805,14.565284,0.3649031,24.232718,1.0258024,34.040367,3.023355,13428.15,1232616000,3654144800,7824688.5,6189862400,95268280,8754358000,571429570,1.8577142,2.5205767,3.0041077,3.589786,4.2041073,4.9182177,5.858645,7.194331,9.500502,20.999693,23.84422,43.162132,1.9139026,6.9662333,5.0884957,2.5330396,2.0088496
Indonesia,2016,0.052978598,7.5173607,33.45102,68.25026,84.59596,96.76171,98.61742,99.432594,138725,19684223,87591551,178713437,221514676,253370712,258229885,260364427,4.8698297,11.934045,21.588015,12751658,31249318,56528254,6.6235375,4.8727,2.32,12.2,0.25226808,0.39300278,0.3459843,2.8847556,3.9200737,4.691423,5.6830063,6.808249,8.008615,9.653547,11.878558,15.463602,31.00817,2.84,3.4,4.14,4.88,5.75,7.1,8.75,14.48957,18.548319,21.240921,0.70561737,2.2135649,4.585493,0.2824133,0.451902,0.6210038,3601238,14121629,35104264,10.210631,53.010765,71.09694,16.140795,79.5855,27.685978,84.11075,43.604076,0.0054094666,44.844967,68.79462,1.2133617,78.48517,9.261242,83.6335,29.759895,0.10210632,5.301077,14.219388,0.3470271,23.87565,1.0105382,33.6443,2.986879,14164.698,1174266200,3602776300,6830959,6165406700,88514610,8759779000,533795420,1.9107287,2.5964756,3.1073813,3.7641606,4.509469,5.3045363,6.3940635,7.867808,10.242375,20.538378,23.987507,45.004322,1.8049772,6.8292336,5.2586207,2.5,2.1034484
Indonesia,2017,0.032967515,6.6183476,29.684639,65.25757,82.31743,96.462715,98.80555,99.45067,87199,17505454,78515529,172605516,217728657,255142773,261339537,263045885,5.595892,12.829367,20.997118,14801070,33933527,55537135,6.969378,5.1750336,2.4,13.1,0.24630865,0.38785264,0.34933218,2.8247142,3.9166,4.8215675,5.7435403,6.8161855,8.135292,9.797102,12.01859,15.748731,30.177677,3.04,3.66,4.36,5.15,6.2,7.5,9.4,15.039528,19.507402,23.353733,0.84159577,2.5026762,4.90361,0.31132025,0.50475734,0.72513807,4607873,17128196,40272092,8.536904,51.489613,69.49171,15.667505,78.25967,26.688833,83.24664,42.0366,0.002814415,42.384926,67.03359,1.03693,77.32489,7.922484,82.789345,27.43206,0.08536904,5.148961,13.898342,0.3368514,23.4779,0.9741425,33.298656,2.8795068,7444.095,1121076400,3546061600,5896736.5,6135703600,76485310,8759075000,497018750,1.9686501,2.7296267,3.3603327,4.0028906,4.7504573,5.6697927,6.827971,8.37621,10.975885,21.031963,24.122608,45.699715,1.7437271,6.812679,5.4583335,2.5436893,2.1458333
Indonesia,2018,0.012356919,5.4243,26.410992,62.839306,80.76947,96.269936,98.68843,99.43865,33001,14486507,70535000,167822949,215708482,257105077,263564073,265567678,5.7687283,12.35715,20.21757,15406360,33001850,53994424,7.2769794,5.4385824,2.54,13.5,0.24203993,0.38410378,0.34383482,2.8409352,3.9899993,4.8879595,5.787062,6.864668,8.175068,9.82902,12.039942,15.674165,29.91118,3.24,3.86,4.58,5.45,6.5,7.85,9.8,15.281893,20.033258,23.506844,0.88157094,2.4755394,4.7525125,0.33244735,0.54476255,0.76706344,5121804,17978172,41417148,8.072528,50.03081,68.27963,15.038309,77.42495,25.516956,82.55091,40.576538,0.0009975086,40.409622,65.73276,0.815723,76.40946,6.739281,82.08752,25.498014,0.08072528,5.003081,13.655927,0.32332367,23.227484,0.93136895,33.020363,2.7794929,2664.015,1079207000,3511008000,4683830.5,6121930000,65694108,8769142000,466462700,2.0673428,2.9035144,3.556958,4.211233,4.9954047,5.94898,7.1525574,8.76144,11.406057,21.766306,24.370625,45.718193,1.7086288,6.673369,5.3149605,2.4770644,2.1456692
Indonesia,2019,0.006992658,4.380574,24.668669,61.919777,80.66596,96.38997,98.82576,99.45043,18851,11809279,66502506,166925121,217461627,259850848,266417324,268101340,5.157202,11.694688,19.555988,13902933,31526875,52719594,7.3372326,5.5377636,2.64,13.4,0.23175909,0.37610123,0.33387828,2.9553468,4.0973964,4.9957523,5.897821,6.9489584,8.253044,9.884186,12.001355,15.491669,29.47447,3.34,3.98,4.68,5.55,6.6,7.95,9.8,13.687703,18.9071,22.57773,0.7059026,2.2111263,4.415298,0.3031971,0.5235153,0.7501808,4215328.5,16504800,39549224,5.6201515,49.124542,67.841415,13.100544,77.13988,24.38675,82.4254,39.61413,0.0003929978,39.626785,65.39232,0.5738791,76.23407,6.0158863,81.97242,24.52898,0.056201518,4.912454,13.568282,0.28166172,23.141964,0.8901164,32.97016,2.7135677,1059.4548,1068270340,3525729800,3326221.8,6165420000,59194972,8839344000,452962620,2.1684067,3.006355,3.6654997,4.3273687,5.0986123,6.0554504,7.2522573,8.805674,11.366598,21.626104,24.895275,45.630253,1.6423688,6.3756948,5.075757,2.4144142,2.1022727
Indonesia,2020,0.0044501238,3.8313687,23.463287,60.678047,79.98616,96.012344,98.6807,99.39528,12098,10415881,63786818,164958107,217448754,261017220,268271361,270213993,5.1820455,11.784101,19.75749,14087803,32036016,53712311,7.507234,5.676859,2.7,13.8,0.23107968,0.37605485,0.33229443,2.962443,4.091927,4.9938164,5.90149,6.965689,8.252983,9.866306,11.944663,15.491232,29.52945,3.42,4.08,4.8,5.7,6.75,8.1,10,12.927829,18.760534,22.625177,0.6699259,2.21076,4.470167,0.29355785,0.53250456,0.77063966,4135585,17059324,41392836,4.0532837,48.415558,67.34693,11.900188,76.67406,23.834919,82.015915,38.98239,0.00018037591,38.725746,64.66137,0.4559401,75.6625,5.592456,81.51995,23.653753,0.04053284,4.8415556,13.469387,0.25585407,23.002216,0.86997455,32.806366,2.6702938,490.36627,1052790300,3515742000,2664945.5,6170836000,55492908,8864739000,440486600,2.2239754,3.0719054,3.748975,4.430387,5.229306,6.1957073,7.406867,8.967138,11.629631,22.16845,24.915365,45.555183,1.6451243,6.381956,5.111111,2.4210527,2.111111
Indonesia,2021,0.00094240915,3.547444,22.393805,60.637833,79.74987,95.701385,98.50958,99.333786,2580,9711242,61303755,165997999,218317815,261985594,269673118,271929412,5.0558543,11.503318,19.450294,13840563,31490700,53245803,7.6319914,5.743996,2.74,13.9,0.23540854,0.3791565,0.3262861,2.947036,4.0985093,5.0076075,5.9079337,6.942104,8.181075,9.702757,11.793773,15.302311,30.116896,3.48,4.16,4.88,5.75,6.75,8.1,10.1,13.953473,19.08208,22.70996,0.7054673,2.1950724,4.4171543,0.32059476,0.548037,0.78267556,4437212,17258068,41674188,4.895694,48.08116,67.23235,12.841996,76.51414,23.752094,81.82443,38.164845,0.0000461397,38.34466,64.34229,0.45556268,75.37376,5.318998,81.279305,23.142334,0.048956938,4.808116,13.446471,0.27610293,22.95424,0.86695147,32.729774,2.6142917,126.30891,1049697400,3522781700,2681302.5,6190142000,53147384,8900188000,433967200,2.2491753,3.1279788,3.8218017,4.50893,5.2982078,6.243789,7.4051356,9.000998,11.678711,22.985188,24.90319,44.979916,1.6767858,6.446514,5.0729923,2.4173913,2.09854
Indonesia,2022,0.00208713,2.4729118,20.223703,60.406433,79.87303,95.317345,98.2515,99.20671,5750,6812905,55716575,166420536,220051271,262600564,270684208,273315814,3.8701534,9.877516,17.726767,10662325,27212688,48837481,7.805835,5.804181,2.9,14.2,0.23472121,0.37919053,0.31659517,3.0549636,4.2106895,5.069067,5.921598,6.898905,8.058357,9.48212,11.48779,15.075035,30.741478,3.64,4.28,4.98,5.8,6.8,8.1,10,13.397457,17.992825,21.175848,0.5185022,1.7772442,3.7537932,0.31104505,0.52216804,0.7374507,3316463.5,14209597,36015236,6.2042756,47.206715,66.99146,12.61136,76.27322,22.064585,81.553734,36.673405,0.0001294897,37.705433,63.854485,0.3118678,74.939575,4.4622765,80.90678,22.153095,0.062042754,4.720671,13.398293,0.27114424,22.881964,0.8053574,32.621494,2.512128,356.74585,1038789760,3518399200,1847280,6193786400,44871756,8915970000,418069730,2.384654,3.2867947,3.95683,4.6223016,5.385171,6.2902207,7.4015856,8.967179,11.7673235,23.996288,25.155224,44.103302,1.6838815,6.305904,4.8965516,2.4482758,2
Indonesia (rural),1984,27.763239,83.29945,96.31842,99.5862,99.999985,99.999985,99.999985,99.999985,33691490,101086286,116885183,120850725,121352868,121352868,121352868,121352868,2.426509,7.088662,14.216143,2944638,8602296,17251699,1.559201,1.333767,0.6593619,2.408781,0.14055441,0.29214716,0.23855722,3.8710027,5.106256,6.1467805,7.1061893,8.060765,9.0848,10.2836895,11.868184,14.465173,24.00716,0.82123995,0.96457136,1.1020448,1.2439263,1.4022813,1.5972213,1.875411,20.471123,18.732471,19.795666,0.49673352,1.3278816,2.8141801,0.109214835,0.124923766,0.15841685,321598.16,1074631.2,2732959.8,23.13406,99.99999,99.99999,42.60556,99.99999,60.90223,99.99999,77.615105,6.422764,99.999985,99.999985,35.490196,99.999985,58.660065,99.999985,77.29393,0.23134059,9.999999,19.999998,0.91601956,29.999998,2.2229314,39.999996,5.3166347,7794209.5,1213528600,2427057200,92597016,3640585700,259827740,4854114300,642519100,0.6035671,0.7961679,0.9584066,1.1079978,1.2568353,1.416503,1.6034338,1.8504884,2.2554111,3.7431986,30.290993,45.701847,1.079933,4.2855325,3.6532001,1.9364339,1.8865608
Indonesia (rural),1987,22.442038,82.61677,96.822914,99.49571,99.813034,99.95949,99.983894,99.999985,27924154,102798302,120474712,123800425,124195256,124377486,124407857,124427881,0.9558557,3.878855,10.652402,1189351,4826378,13254560,1.6228546,1.3845725,0.747126,2.434896,0.1296689,0.27729326,0.22033197,4.277312,5.5180078,6.3723183,7.1991825,8.068996,9.038202,10.187715,11.682286,14.011166,23.644815,0.8941102,1.0271971,1.156862,1.2922716,1.4448384,1.6341977,1.9066292,17.093763,14.518509,15.406565,0.16339168,0.56315196,1.6411692,0.094670214,0.10050964,0.12798904,112596.12,485097.53,1696438.4,18.464596,84.06902,91.95199,39.9488,94.6176,59.19374,99.99999,77.04304,4.1438317,83.91184,91.914734,33.004406,94.60236,57.313103,99.999985,76.654526,0.18464597,8.406902,18.390398,0.85889924,28.38528,2.1605716,39.999996,5.277448,5156082.5,1044097400,2287351600,88293384,3531352000,260294240,4977115000,653350340,0.6941455,0.8954924,1.0341346,1.1683226,1.3094808,1.4667689,1.6533179,1.8958652,2.2738085,3.8372097,31.435816,44.91937,1.011897,3.844283,3.2590165,1.8841983,1.7296569
Indonesia (rural),1990,12.262972,73.09233,94.355034,99.3286,99.999985,99.999985,99.999985,99.999985,15506294,92423860,119310147,125599127,126448083,126448083,126448083,126448083,0.33952394,4.6965623,13.752368,429322,5938714,17389608,1.8913358,1.6440027,0.8897791,2.8204024,0.11437867,0.26455078,0.21367621,4.447199,5.561026,6.5033345,7.374566,8.243,9.175779,10.268656,11.713366,14.079324,22.63375,1.0672939,1.2249942,1.376582,1.5332649,1.7083123,1.9239135,2.231556,6.3649554,8.598265,13.7485285,0.021610571,0.40382287,1.8907481,0.041856017,0.070677854,0.1356157,17969.709,419735.53,2358304,13.377359,99.99999,99.99999,33.78611,99.99999,53.341663,99.99999,72.99195,1.6404618,99.999985,99.999985,24.695055,99.999985,50.330544,99.999985,72.501884,0.1337736,9.999999,19.999998,0.7264014,29.999998,1.9469707,39.999996,4.9999485,2074332.8,1264480800,2528961500,67136824,3793442300,232293360,5057923000,627989200,0.84111464,1.0517768,1.229999,1.3947781,1.5590281,1.735448,1.9421477,2.2153907,2.6628728,4.2808022,32.129124,45.237125,0.94756895,3.6682904,3.169778,1.839475,1.7231972
Indonesia (rural),1993,10.837284,74.12075,95.09498,99.471275,99.838356,99.99254,99.99764,99.998566,13754112,94070158,120689550,126243718,126709598,126905274,126911749,126912922,0.98349434,3.6873367,9.431014,1248199,4679774,11969348,1.860664,1.6135106,0.98260957,2.9391787,0.110140905,0.2600183,0.20951755,4.443495,5.775549,6.6124477,7.396968,8.228591,9.15748,10.269388,11.735202,14.016308,22.364573,1.157981,1.3027208,1.4516385,1.6135046,1.7992773,2.0333555,2.3562634,14.626477,14.305562,15.693385,0.14385052,0.52749425,1.4800454,0.0943999,0.11541088,0.15192866,117829.86,540096.8,1818487.1,16.04908,81.582214,90.70683,34.015976,93.80073,53.619453,95.34985,73.447975,1.7392844,81.45034,90.700066,25.212896,93.798515,50.989407,95.34848,73.05964,0.1604908,8.158221,18.141367,0.7313435,28.140219,1.95711,38.139942,5.031186,2207408.2,1033724900,2302235100,68797600,3571324200,236202740,4840451600,635155650,0.826785,1.0746356,1.2303543,1.3763272,1.5310643,1.7038994,1.9107882,2.1835268,2.607964,4.1612954,32.45705,45.17838,0.9230703,3.560106,2.9911969,1.8216115,1.6420608
Indonesia (rural),1996,6.7213416,64.02224,91.496544,98.86805,99.688034,99.94733,99.980965,99.99415,8495256,80919152,115644551,124961561,125997961,126325686,126368205,126384862,1.1708246,4.34865,10.277447,1479832,5496357,12989898,2.1510572,1.8313936,1.093671,3.4585953,0.12460394,0.27587208,0.21907975,4.2469015,5.5709095,6.4324827,7.2275734,8.0655155,9.000861,10.127567,11.65739,14.13272,23.538078,1.2945035,1.4696211,1.6419727,1.831378,2.046998,2.3234334,2.722958,13.710474,14.763853,16.502129,0.16052565,0.64202833,1.6959976,0.100437105,0.13519213,0.18133135,148630.05,743064.2,2355475.8,15.286814,78.90468,89.31605,30.513105,92.85341,49.159634,94.629166,69.91334,1.027479,78.65852,89.269,19.535172,92.83574,44.979366,94.62363,69.12195,0.15286814,7.8904676,17.863209,0.6560318,27.856022,1.7943267,37.851665,4.7890635,1298654,994182850,2256582100,53085536,3520115500,207504110,4783877600,598448830,0.91353285,1.1983345,1.3836638,1.5546924,1.7349386,1.9361367,2.1784978,2.5075712,3.040029,5.063175,31.543383,44.918537,1.0025645,3.8369856,3.1623728,1.8885207,1.6745237
Indonesia (rural),1998,17.147467,81.54197,96.86618,99.73794,99.925446,99.98894,99.994255,99.99655,21530233,102383493,121624460,125230218,125465654,125545373,125552049,125554930,1.3028142,3.9956403,9.50968,1635804,5016896,11940284,1.6540499,1.4504836,0.87952006,2.6094334,0.10214888,0.2568415,0.20361401,4.2969303,5.833761,6.709557,7.5194283,8.334424,9.23837,10.319657,11.742332,13.995493,22.01005,1.0412477,1.177589,1.3094726,1.4504812,1.6114076,1.8101856,2.0926874,43.07821,23.533157,19.27936,0.56122905,0.9403002,1.8334054,0.24993692,0.1706723,0.16778637,408847.8,856245.1,2003417,19.267103,83.56991,91.74757,37.757492,94.49441,57.672577,95.86889,76.18887,3.3038204,83.50761,91.73741,30.7882,94.488976,55.865223,95.865585,75.98921,0.19267105,8.356991,18.349512,0.8117861,28.348322,2.1050491,38.347557,5.218938,4148252.5,1048515300,2303696400,83113496,3559190000,256025470,4814724600,653568700,0.71073365,0.96493316,1.1097941,1.2437509,1.3785552,1.5280725,1.7069228,1.9422404,2.3149242,3.6405718,32.6941,45.295853,0.90354437,3.554105,2.9668834,1.7990123,1.6491735
Indonesia (rural),1999,3.785006,56.624443,90.93078,99.154366,99.7788,99.98535,99.99524,99.99747,4728496,70739245,113597138,123870623,124650713,124908755,124921100,124923885,1.0743357,3.9703262,9.582088,1342136,4960011,11970620,2.2734237,2.0101738,1.2219902,3.545373,0.1005118,0.24756536,0.19824053,4.4776483,5.9211717,6.8156095,7.6045675,8.420606,9.306341,10.365849,11.77712,13.925369,21.38572,1.4560862,1.6400764,1.8192377,2.0101643,2.2276406,2.4980364,2.880129,17.312157,15.641292,16.585756,0.1859907,0.62101024,1.5892618,0.13920178,0.15720858,0.2000415,186827.72,779756.25,2394620.8,15.547075,77.51349,88.65296,26.616714,92.428215,45.141537,94.31926,67.69953,0.5884577,77.34203,88.639984,15.071567,92.42381,41.04755,94.31687,67.12704,0.15547076,7.7513494,17.730593,0.5722594,27.728464,1.6476661,37.727703,4.637418,735142.9,966211200,2214706200,40481196,3463870500,187170160,4713091600,574439800,1.0179591,1.3461331,1.5494767,1.7288405,1.9143603,2.1157258,2.3565967,2.6774383,3.1658263,4.86188,33.2396,45.37468,0.86166734,3.3956823,2.9013104,1.763723,1.6449921
Indonesia (rural),2000,2.75985,53.8827,90.164986,99.137794,99.81811,99.979416,99.99577,99.99939,3426567,66899534,111946790,123087229,123931893,124132162,124152476,124156961,0.984278,3.4317453,8.4628315,1222057,4260777,10507259,2.3317838,2.072398,1.2846353,3.6353145,0.09482736,0.24101526,0.19300698,4.6113653,6.021077,6.8859363,7.6708474,8.471688,9.32866,10.371653,11.745274,13.894111,20.999388,1.5107577,1.697613,1.8797022,2.0723965,2.2858477,2.56614,2.9381597,15.169239,15.276789,16.02784,0.14930747,0.52426046,1.3564092,0.1257468,0.15829793,0.19929639,153669.77,674472.1,2094058.8,15.305117,76.892555,88.36554,25.173218,92.232254,43.843227,94.171165,66.828,0.42239827,76.75269,88.34734,13.56401,92.228355,39.53124,94.170586,66.25181,0.15305117,7.689255,17.673107,0.54122424,27.669678,1.6002779,37.668465,4.5777183,524440.06,952943940,2193801000,36207650,3435259000,179145970,4676802600,563458600,1.0752708,1.403985,1.6056514,1.7886758,1.9754146,2.175242,2.418445,2.738744,3.2398062,4.896603,33.660915,45.3397,0.8336655,3.2817953,2.8298416,1.7541597,1.6132178
Indonesia (rural),2001,1.9239134,51.22202,89.937836,99.02434,99.75043,99.967445,99.988976,99.995544,2389986,63630669,111725477,123013204,123915193,124184780,124211525,124219685,0.64624625,2.812725,8.213995,802801,3494114,10203853,2.3914845,2.1251085,1.3298244,3.6574004,0.093748555,0.23902634,0.18768728,4.728744,6.0579805,6.9161544,7.6950917,8.481301,9.322621,10.310911,11.622724,13.704989,21.159481,1.5566493,1.748194,1.932389,2.1251085,2.340818,2.602848,2.9809527,12.63586,13.220534,14.614673,0.08165879,0.3718573,1.2004484,0.1074103,0.14047535,0.18634658,86229.09,490836.88,1901453.1,13.149418,76.403786,88.08782,24.056826,92.04369,42.633522,94.02744,66.15069,0.25298345,76.213104,88.05914,12.322392,92.03354,38.343666,94.023254,65.50528,0.13149418,7.6403785,17.617565,0.5172218,27.613108,1.5561236,37.610977,4.531322,314269.25,946759000,2187833300,32911168,3429866200,173858660,4672023600,557412400,1.1308718,1.4487567,1.6539875,1.8402692,2.02829,2.2294905,2.4658384,2.7795565,3.277527,5.0602574,33.879272,44.961246,0.83311707,3.2321649,2.750288,1.7210417,1.5980369
